Produto Id __,Categoria,Categorias Nome,subCategoria Id,Categoria de Tamanho id,Código Ref,Possui Variação,Produto,Descrição,Concentrado,TMP Concentrado,Look Valor Variação,TMP Valor Variação,TMP Promoção Variação,Valor Original,Se valor promocional,Valor Correto Original,Se valor promocional variação,Se valor correto,Variações do Produto,Valor Final do Produto com Variação,TMP Valor vitrine,Soma total,TMP Valor total,Imagem,Se Imagem,Entry Quantidade,Entry Tamanhos,TMP Chave tripla,TMP_Produto ID + Fragrancia ID,Mensagem Whatsapp,Link Whatsapp,Conta Relacionado,Nome/Tamanho nome,Novidades,Mais Vendidos,Soma mais vendidos,Soma os mais vendidos,Primeira Imagem,Entry Cor antigo,Entry Fragrância,Nome/Fragrância nome,Indisponível,Tamanho sem cor,Cores dos Produtos,Entry Cor,Nome/Cor Nome,Promoção Original
FpLtzl.cR0CQ7AmH8PiNAA,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,bi0.J-t.TMCghS7Pm1hlqA,PZOwW1.1ROSiob7KmFoQKw,E-P500ED | E-800EDEP | E-P500PI | E-800PIEP,Tem variação,Sabonete Líquido Espuma Refil (EXACCTA),,," a partir de R$15,00","15,7","R$ 15,70",,15,15,"R$15,00","R$ 15,70","R$ 15,70","500ml Erva Doce  R$ 15,70
 800ml Erva Doce  R$ 18,90
 500ml Pitanga  R$ 15,00
 800ml Pitanga  R$ 18,90","500ml Erva Doce  R$ 15,70
 800ml Erva Doce  R$ 18,90
 500ml Pitanga  R$ 15,00
 800ml Pitanga  R$ 18,90","a partir de R$15,00","15,7","1 x R$ 15,70 -> R$ 15,70 ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/z1qUiIufzx2Qs3KR17sg.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/z1qUiIufzx2Qs3KR17sg.png,1,wOcyDTRuRMaY9Maxl1J38w,FpLtzl.cR0CQ7AmH8PiNAA wOcyDTRuRMaY9Maxl1J38w UQ1Mk82FROSdy6nTacbMZA ,FpLtzl.cR0CQ7AmH8PiNAA UQ1Mk82FROSdy6nTacbMZA,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Sabonete Líquido Espuma Refil (EXACCTA)%0A
#c, #n%0A%0A
1 x R$15,00 -> R$ 15,70%0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Sabonete Líquido Espuma Refil (EXACCTA)%0A
#c, #n%0A%0A
1 x R$15,00 -> R$ 15,70%0A%0A
Obrigado",14,500ml,,,3,5396,,,UQ1Mk82FROSdy6nTacbMZA,Erva Doce,,,,,,
TrFGOvcxS-K2WbLnoCL4GQ,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,bi0.J-t.TMCghS7Pm1hlqA,PZOwW1.1ROSiob7KmFoQKw,,Tem variação,Sabonete Liquido Plus (TRILHA),,," a partir de R$13,50",,,,"13,5","13,5","R$13,50",,,"5L Erva Doce  R$ 29,60
 5L Pitanga  R$ 28,70
 5L Manga Rosa e Tangerina  R$ 29,70
 5L Lírio Azul  R$ 27,90","5L Erva Doce  R$ 29,60
 5L Pitanga  R$ 28,70
 5L Manga Rosa e Tangerina  R$ 29,70
 5L Lírio Azul  R$ 27,90","a partir de R$13,50",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/S1dxmvDQiATsybeFpPrD.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/S1dxmvDQiATsybeFpPrD.png,,,TrFGOvcxS-K2WbLnoCL4GQ   ,TrFGOvcxS-K2WbLnoCL4GQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Sabonete Liquido Plus (TRILHA)%0A
#c, #n%0A%0A
 x R$13,50 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Sabonete Liquido Plus (TRILHA)%0A
#c, #n%0A%0A
 x R$13,50 -> %0A%0A
Obrigado",14,,,,24,5396,,,,,,,,,,
O.csEfp6RcegLQEIVMwHCQ,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,7898470067639,Não tem variação,Vittrolux Renovador de Vidros 1KG (BELLINZONI),,," a partir de R$63,50",,,,"63,5","63,5","R$63,50",,"R$63,50",,"R$63,50","a partir de R$63,50",," x R$63,50 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/zTbZr1aAQCq5nQ3aph1D.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/zTbZr1aAQCq5nQ3aph1D.png,,,O.csEfp6RcegLQEIVMwHCQ   ,O.csEfp6RcegLQEIVMwHCQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Vittrolux Renovador de Vidros 1KG (BELLINZONI)%0A
#c, #n%0A%0A
 x R$63,50 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Vittrolux Renovador de Vidros 1KG (BELLINZONI)%0A
#c, #n%0A%0A
 x R$63,50 -> %0A%0A
Obrigado",94,,,,15,5396,,,,,,,,,,
t.-RlPECTaG.rF.9vH1RPw,Ogk4f-iiQO-Kqng-9IgsuA,Variedades,7uo2lGaLQwqcxizU9UAnBg,ViU2USNJRHq0ozZts2ayIg,,Tem variação,Odorizador de Ambiente (ULTRAFRESH),,," a partir de R$8,30",,,,"8,3","8,3","R$8,30",,," Capim Limão  R$ 8,30
  Talco  R$ 8,30
  Lavanda  R$ 8,30
  Alecrim  R$ 10,70
  Pétalas de Rosa  R$ 8,30"," Capim Limão  R$ 8,30
  Talco  R$ 8,30
  Lavanda  R$ 8,30
  Alecrim  R$ 10,70
  Pétalas de Rosa  R$ 8,30","a partir de R$8,30",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/ABGU44uAh5TazjqVTnhT.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/ABGU44uAh5TazjqVTnhT.png,,,t.-RlPECTaG.rF.9vH1RPw   ,t.-RlPECTaG.rF.9vH1RPw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Odorizador de Ambiente (ULTRAFRESH)%0A
#c, #n%0A%0A
 x R$8,30 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Odorizador de Ambiente (ULTRAFRESH)%0A
#c, #n%0A%0A
 x R$8,30 -> %0A%0A
Obrigado",43,,,,8,5396,,,,,,,,,,
l7L5suYBRTqT77Ce.5mG-Q,gEqTGwR4Tbmc21Un8vZpLw,Lavadouras e Enceradeiras,JHACTOZJSkSlI0nhpFscQQ,jeYTQJlURsa6DNeh4ubtng,7891374106824,Tem variação,Lavadora A.P K2 Turbo Plus 127V (KARCHER),,," a partir de R$732,00",732,"R$ 732,00",,732,732,"R$732,00","R$ 732,00","R$ 732,00","   R$ 732,00","   R$ 732,00","a partir de R$732,00",," x R$ 732,00 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/UAuUOXUT6XWCvWSXX9pB.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/UAuUOXUT6XWCvWSXX9pB.png,,,l7L5suYBRTqT77Ce.5mG-Q   ,l7L5suYBRTqT77Ce.5mG-Q ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lavadora A.P K2 Turbo Plus 127V (KARCHER)%0A
#c, #n%0A%0A
 x R$732,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lavadora A.P K2 Turbo Plus 127V (KARCHER)%0A
#c, #n%0A%0A
 x R$732,00 -> %0A%0A
Obrigado",8,,,,,5396,,,,,,,,,,
8BCWvu0nQ1uBh60KwFTm7w,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,7898944856271,Não tem variação,Álcool Liquido 70º INPM 1L (SAFRA),,," a partir de R$12,90",,,,"12,9","12,9","R$12,90",,"R$12,90",,"R$12,90","a partir de R$12,90",," x R$12,90 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/rSpy35dZNoF4tRkRiJtm.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/rSpy35dZNoF4tRkRiJtm.png,,,8BCWvu0nQ1uBh60KwFTm7w   ,8BCWvu0nQ1uBh60KwFTm7w ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Álcool Liquido 70º INPM 1L (SAFRA)%0A
#c, #n%0A%0A
 x R$12,90 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Álcool Liquido 70º INPM 1L (SAFRA)%0A
#c, #n%0A%0A
 x R$12,90 -> %0A%0A
Obrigado",94,,,,14,5396,,,,,,,,,,
jJCBCP.jSyOQmF6UEe2GEA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,aSLYW4pXSzqBkQRo0eHH4w,4fbKznm1SBK0oo9kp.oM7Q,7896001001442,Não tem variação,Refil Espuma P/ Mop Sekito (BETTANIN),,," a partir de R$36,00",,,,36,36,"R$36,00",,"R$36,00",,"R$36,00","a partir de R$36,00",," x R$36,00 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/eai62BKbMAjc7oxvtYvq.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/eai62BKbMAjc7oxvtYvq.png,,,jJCBCP.jSyOQmF6UEe2GEA   ,jJCBCP.jSyOQmF6UEe2GEA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Refil Espuma P/ Mop Sekito (BETTANIN)%0A
#c, #n%0A%0A
 x R$36,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Refil Espuma P/ Mop Sekito (BETTANIN)%0A
#c, #n%0A%0A
 x R$36,00 -> %0A%0A
Obrigado",20,,,,3,5396,,,,,,,,,,
o-ODsko4Q9emQ5b-e6Hggw,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,aSLYW4pXSzqBkQRo0eHH4w,4fbKznm1SBK0oo9kp.oM7Q,0606529155377,Não tem variação,Flat Mop Chenille (SANCHES),,," a partir de R$40,50",,,,"40,5","40,5","R$40,50",,"R$40,50",,"R$40,50","a partir de R$40,50",," x R$40,50 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/a0Uq2VJXoPx11J5BoUU0.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/a0Uq2VJXoPx11J5BoUU0.png,,,o-ODsko4Q9emQ5b-e6Hggw   ,o-ODsko4Q9emQ5b-e6Hggw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Flat Mop Chenille (SANCHES)%0A
#c, #n%0A%0A
 x R$40,50 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Flat Mop Chenille (SANCHES)%0A
#c, #n%0A%0A
 x R$40,50 -> %0A%0A
Obrigado",20,,,,10,5396,,,,,,,,,,
Q6NMfqLCSae7HnPBJ3UlSw,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,7896495000174,Não tem variação,Diabo Verde Desentupidor Liquido 1L (SANCHES),,," a partir de R$53,50",,,,"53,5","53,5","R$53,50",,"R$53,50",,"R$53,50","a partir de R$53,50",107,"2 x R$53,50 -> R$ 107,00 ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/7QbBj2ImHSTm1k71sTlB.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/7QbBj2ImHSTm1k71sTlB.png,2,RUXZ-ZBlRFidQ3NF7FoiAg,Q6NMfqLCSae7HnPBJ3UlSw RUXZ-ZBlRFidQ3NF7FoiAg  ,Q6NMfqLCSae7HnPBJ3UlSw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Diabo Verde Desentupidor Liquido 1L (SANCHES)%0A
#c, #n%0A%0A
2 x R$53,50 -> R$ 107,00%0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Diabo Verde Desentupidor Liquido 1L (SANCHES)%0A
#c, #n%0A%0A
2 x R$53,50 -> R$ 107,00%0A%0A
Obrigado",94,1L,false,,8,5396,,,,,,,,,,
HyVMyQfeTN6pBQmYfjNWnQ,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,aSLYW4pXSzqBkQRo0eHH4w,4fbKznm1SBK0oo9kp.oM7Q,,Não tem variação,Balde Mop Fit 7L Plastico Noviça (BETTANIN),,," a partir de R$121,30",,,,"121,3","121,3","R$121,30",,"R$121,30",,"R$121,30","a partir de R$121,30",," x R$121,30 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/OC1yGwowcd7BcGeCA3FN.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/OC1yGwowcd7BcGeCA3FN.png,,,HyVMyQfeTN6pBQmYfjNWnQ   ,HyVMyQfeTN6pBQmYfjNWnQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Balde Mop Fit 7L Plastico Noviça (BETTANIN)%0A
#c, #n%0A%0A
 x R$121,30 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Balde Mop Fit 7L Plastico Noviça (BETTANIN)%0A
#c, #n%0A%0A
 x R$121,30 -> %0A%0A
Obrigado",20,,,,5,5396,,,,,,,,,,
TRLD4-xiRRenhNf6q33Q4w,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,1efX3.JjTqq1A6wqNY47IA,4fbKznm1SBK0oo9kp.oM7Q,7896042034843,Tem variação,Lixeira Ecoblack Basculante (PLASÚTIL),,," a partir de R$19,40",,,,"19,4","19,4","R$19,40",,,"14L   R$ 38,70
 9L   R$ 23,30
 28L   R$ 75,90
 45L   R$ 91,00","14L   R$ 38,70
 9L   R$ 23,30
 28L   R$ 75,90
 45L   R$ 91,00","a partir de R$19,40",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/f2RIKjFHtRWZrjv8wc9H.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/f2RIKjFHtRWZrjv8wc9H.png,,,TRLD4-xiRRenhNf6q33Q4w   ,TRLD4-xiRRenhNf6q33Q4w ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Ecoblack Basculante (PLASÚTIL)%0A
#c, #n%0A%0A
 x R$19,40 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Lixeira Ecoblack Basculante (PLASÚTIL)%0A
#c, #n%0A%0A
 x R$19,40 -> %0A%0A
Obrigado",76,,,,4,5396,,,,,,,,,,
81CcrOkcQOegAsv8MqwboA,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,aSLYW4pXSzqBkQRo0eHH4w,4fbKznm1SBK0oo9kp.oM7Q,97891055780902,Não tem variação,Balde Mop Esfregão 360º (CONDOR),,," a partir de R$196,30",,,,"196,3","196,3","R$196,30",,"R$196,30",,"R$196,30","a partir de R$196,30",," x R$196,30 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/JBPUNNJVgmjyDCMDeebD.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/JBPUNNJVgmjyDCMDeebD.png,,,81CcrOkcQOegAsv8MqwboA   ,81CcrOkcQOegAsv8MqwboA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Balde Mop Esfregão 360º (CONDOR)%0A
#c, #n%0A%0A
 x R$196,30 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Balde Mop Esfregão 360º (CONDOR)%0A
#c, #n%0A%0A
 x R$196,30 -> %0A%0A
Obrigado",20,,,,5,5396,,,,,,,,,,
gWHJCcdmTY-dfC6G1Ci8Ug,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,EBfzIFs3Q3OFbqk57UoQsA,4fbKznm1SBK0oo9kp.oM7Q,00000000003292,Não tem variação,Escova Sanitária (SILVA),,," a partir de R$8,50",,,,"8,5","8,5","R$8,50",,"R$8,50",,"R$8,50","a partir de R$8,50",," x R$8,50 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/73pbhuhn0V7GQpef8Nhj.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/73pbhuhn0V7GQpef8Nhj.png,,,gWHJCcdmTY-dfC6G1Ci8Ug   ,gWHJCcdmTY-dfC6G1Ci8Ug ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Escova Sanitária (SILVA)%0A
#c, #n%0A%0A
 x R$8,50 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Escova Sanitária (SILVA)%0A
#c, #n%0A%0A
 x R$8,50 -> %0A%0A
Obrigado",19,,,,10,5396,,,,,,,,,,
pxlFu2SnSaiTCqt0X0x2IA,U81KVgVVTY2jgHJe0TyiAA,Produtos de Limpeza,VJL6LvJRRJud6Z2WGKu4xA,PZOwW1.1ROSiob7KmFoQKw,7898632911480,Não tem variação,Múltiplos Querosene 2L (AYLAG),,," a partir de R$15,30",,,,"15,3","15,3","R$15,30",,"R$15,30",,"R$15,30","a partir de R$15,30",," x R$15,30 ->  ",https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/A4IDLpSEJfdawVxU5NCn.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/A4IDLpSEJfdawVxU5NCn.png,,,pxlFu2SnSaiTCqt0X0x2IA   ,pxlFu2SnSaiTCqt0X0x2IA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Múltiplos Querosene 2L (AYLAG)%0A
#c, #n%0A%0A
 x R$15,30 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Múltiplos Querosene 2L (AYLAG)%0A
#c, #n%0A%0A
 x R$15,30 -> %0A%0A
Obrigado",94,,,,34,5396,,,,,,,,,,
fqwNOlZaQou99K0kY3d5qQ,7cSejxtDR-mcKsaHVh5SZg,Linha Decorativa,GzETZAK2TgWpSwQbb2m.HQ,Nlfwazk9RPKFunUcFg8mTA,,Tem variação,Tapete Deck P/ Box Preto 43X61CM (KAPAZI),,," a partir de R$76,20",,,,"76,2","76,2","R$76,20",,,"43X61cm   R$ 76,20","43X61cm   R$ 76,20","a partir de R$76,20",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/kXeANke9nD2M08AITtw0.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/kXeANke9nD2M08AITtw0.png,,,fqwNOlZaQou99K0kY3d5qQ   ,fqwNOlZaQou99K0kY3d5qQ ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Tapete Deck P/ Box Preto 43X61CM (KAPAZI)%0A
#c, #n%0A%0A
 x R$76,20 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Tapete Deck P/ Box Preto 43X61CM (KAPAZI)%0A
#c, #n%0A%0A
 x R$76,20 -> %0A%0A
Obrigado",51,,,,2,5396,,,,,,,,,,
ktRUjbOhTGa2nf3h147hFA,7cSejxtDR-mcKsaHVh5SZg,Linha Decorativa,GzETZAK2TgWpSwQbb2m.HQ,Nlfwazk9RPKFunUcFg8mTA,,Tem variação,"Laminado Moeda (Base 2MM) 1,30M (KAPAZI)",Cada unidade de compra é referente a 1 metro.,," a partir de R$106,80",,,,"106,8","106,8","R$106,80",,,"  Preto R$ 106,80
   Cinza R$ 117,00","  Preto R$ 106,80
   Cinza R$ 117,00","a partir de R$106,80",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/nSho4IHD2STDTySbtlZh.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/nSho4IHD2STDTySbtlZh.png,,,ktRUjbOhTGa2nf3h147hFA   ,ktRUjbOhTGa2nf3h147hFA ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Laminado Moeda (Base 2MM) 1,30M (KAPAZI)%0A
#c, #n%0A%0A
 x R$106,80 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Laminado Moeda (Base 2MM) 1,30M (KAPAZI)%0A
#c, #n%0A%0A
 x R$106,80 -> %0A%0A
Obrigado",51,,,,2,5396,,,,,,,,,,
utD-bZFMRoO0kq.QILxbXg,2L75YK-NQhCO3CYlFwNiGA,Equipamentos e Utensílios ,U2qG0ADeQmWhEkbFgHsU1w,4fbKznm1SBK0oo9kp.oM7Q,11765	,Tem variação,Esguicho de Plástico 1/2 Sem Engate Amarelo/Preto (CANOFLEX),,," a partir de R$7,40",,,,"7,4","7,4","R$7,40",,,"3un.   R$ 11,00","3un.   R$ 11,00","a partir de R$7,40",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/DBPT2GpMLHtN2idgCGEZ.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/DBPT2GpMLHtN2idgCGEZ.png,,,utD-bZFMRoO0kq.QILxbXg   ,utD-bZFMRoO0kq.QILxbXg ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Esguicho de Plástico 1/2 Sem Engate Amarelo/Preto (CANOFLEX)%0A
#c, #n%0A%0A
 x R$7,40 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Esguicho de Plástico 1/2 Sem Engate Amarelo/Preto (CANOFLEX)%0A
#c, #n%0A%0A
 x R$7,40 -> %0A%0A
Obrigado",25,,,,3,5396,,,,,,,,,,
KZ9cxVTQQLuDSYbpvgn.6w,Ogk4f-iiQO-Kqng-9IgsuA,Variedades,DXcI6tdySWKHFBjFwAIp3A,PLGJ9BE8T-yMHTCizStmhg,,Tem variação,Raid Multi Insetos 420ML (JOHNSON),"Tecnologia da água purificada, não faz mal às plantas, evita mau odor dos inseticidas.
Mata o mosquito da dengue, zika e chikungunya.",," a partir de R$20,20",,,,"20,2","20,2","R$20,20",,," Citronela  R$ 21,90
  Base Agua   R$ 21,90
  Eucalipto  R$ 20,20"," Citronela  R$ 21,90
  Base Agua   R$ 21,90
  Eucalipto  R$ 20,20","a partir de R$20,20",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/UNmP2vTgdiWb3SsehpXh.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/UNmP2vTgdiWb3SsehpXh.png,,,KZ9cxVTQQLuDSYbpvgn.6w   ,KZ9cxVTQQLuDSYbpvgn.6w ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Raid Multi Insetos 420ML (JOHNSON)%0A
#c, #n%0A%0A
 x R$20,20 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Raid Multi Insetos 420ML (JOHNSON)%0A
#c, #n%0A%0A
 x R$20,20 -> %0A%0A
Obrigado",8,,,,8,5396,,,,,,,,,,
KVuKL-KuRcu2VpCB5oNpXw,Ogk4f-iiQO-Kqng-9IgsuA,Variedades,9gbrlDinTFaMRlnCmisUsg,ViU2USNJRHq0ozZts2ayIg,,Tem variação,"Cabo de Madeira C/ Rosca 1,50M (SILVA)",,," a partir de R$6,00",,,,6,6,"R$6,00",,,"1,5M   R$ 6,00","1,5M   R$ 6,00","a partir de R$6,00",, x  ->  ,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Qy0SSzZsKgWJAlO8iX48.png,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/JZGLUuFkN4xCgqMUAHq8/pub/Qy0SSzZsKgWJAlO8iX48.png,,,KVuKL-KuRcu2VpCB5oNpXw   ,KVuKL-KuRcu2VpCB5oNpXw ,"Olá%0A
Tenho interesse nesse produto:%0A%0A
Cabo de Madeira C/ Rosca 1,50M (SILVA)%0A
#c, #n%0A%0A
 x R$6,00 -> %0A%0A
Obrigado","https://wa.me/5516997477032?text=Olá%0A
Tenho interesse nesse produto:%0A%0A
Cabo de Madeira C/ Rosca 1,50M (SILVA)%0A
#c, #n%0A%0A
 x R$6,00 -> %0A%0A
Obrigado",4,,false,,5,5396,,,,,,,,,,
