Row id ValorTamanhoFragrancia,Produto id,Tamanhos id,Valor,Tamanho,TMP Fragrância Cor,Tipo de tamanho id,TMP_Produto ID + Fragrância ID,TMP Chave tripla,Indisponível,TMP Tamanho indisponivel,Lista descritivo,TMP Todas as variações,Codigo Ref,Nome do Produto,Fragrancia id,Fragrancia,Se indisponivel,Valor Promocional,Cores id,Cor
RO9HuE-jTGOOXhQni4Zm1A,GyDdmHItQVilUqeCT8j-7A,5TadwGBZRLyK4taz8SV9wQ,"8,7",PCT C/4 ROLOS,"PCT C/4 ROLOS   R$ 8,70",kSgfbo3eS7iVX4KjN7Bb2Q,GyDdmHItQVilUqeCT8j-7A ,GyDdmHItQVilUqeCT8j-7A 5TadwGBZRLyK4taz8SV9wQ  ,,PCT C/4 ROLOS ,"PCT C/4 ROLOS   R$ 8,70_ PCT C/48 ROLOS   R$ 103,90","PCT C/4 ROLOS   R$ 8,70
 PCT C/48 ROLOS   R$ 103,90",,Papel Higiênico Folha Dupla Fardo C/48 Rolos (NEVE),,,,,,
gwWraQ75RHqnnKxybmHbWA,GyDdmHItQVilUqeCT8j-7A,MqDPNXD7TtC8jInl78X4jQ,"103,9",PCT C/48 ROLOS,"PCT C/48 ROLOS   R$ 103,90",kSgfbo3eS7iVX4KjN7Bb2Q,GyDdmHItQVilUqeCT8j-7A ,GyDdmHItQVilUqeCT8j-7A MqDPNXD7TtC8jInl78X4jQ  ,,PCT C/48 ROLOS ,"PCT C/4 ROLOS   R$ 8,70_ PCT C/48 ROLOS   R$ 103,90","PCT C/4 ROLOS   R$ 8,70
 PCT C/48 ROLOS   R$ 103,90",,Papel Higiênico Folha Dupla Fardo C/48 Rolos (NEVE),,,,,,
WQBHeEX2TYaPvbWHQSOTnw,5d.VcMxHRAmTZu6D4qaUzA,bSgcCowsSFeX.J.LqzyxwQ,"17,8",15L - 80un.,"15L - 80un.   R$ 17,80",kSgfbo3eS7iVX4KjN7Bb2Q,5d.VcMxHRAmTZu6D4qaUzA ,5d.VcMxHRAmTZu6D4qaUzA bSgcCowsSFeX.J.LqzyxwQ  ,,15L - 80un. ,"15L - 80un.   R$ 17,80_ 30L - 50un.   R$ 17,80_ 50L - 40un.   R$ 17,80_ 100L - 20un.   R$ 17,80","15L - 80un.   R$ 17,80
 30L - 50un.   R$ 17,80
 50L - 40un.   R$ 17,80
 100L - 20un.   R$ 17,80",7896492409857,Saco de Lixo Preto em Rolo (MULTBOM),,,,,,
sCJhPZPfRUKRHsw13spc4g,5d.VcMxHRAmTZu6D4qaUzA,4ddDnl4xTi-OJBkjDQueLw,"17,8",30L - 50un.,"30L - 50un.   R$ 17,80",kSgfbo3eS7iVX4KjN7Bb2Q,5d.VcMxHRAmTZu6D4qaUzA ,5d.VcMxHRAmTZu6D4qaUzA 4ddDnl4xTi-OJBkjDQueLw  ,,30L - 50un. ,"15L - 80un.   R$ 17,80_ 30L - 50un.   R$ 17,80_ 50L - 40un.   R$ 17,80_ 100L - 20un.   R$ 17,80","15L - 80un.   R$ 17,80
 30L - 50un.   R$ 17,80
 50L - 40un.   R$ 17,80
 100L - 20un.   R$ 17,80",7896492409864,Saco de Lixo Preto em Rolo (MULTBOM),,,,,,
PDQzcxEgRniRWmV55JB8tg,5d.VcMxHRAmTZu6D4qaUzA,Pp5SwFGuQry1hWJSM9mQ2w,"17,8",50L - 40un.,"50L - 40un.   R$ 17,80",kSgfbo3eS7iVX4KjN7Bb2Q,5d.VcMxHRAmTZu6D4qaUzA ,5d.VcMxHRAmTZu6D4qaUzA Pp5SwFGuQry1hWJSM9mQ2w  ,,50L - 40un. ,"15L - 80un.   R$ 17,80_ 30L - 50un.   R$ 17,80_ 50L - 40un.   R$ 17,80_ 100L - 20un.   R$ 17,80","15L - 80un.   R$ 17,80
 30L - 50un.   R$ 17,80
 50L - 40un.   R$ 17,80
 100L - 20un.   R$ 17,80",7896492409871,Saco de Lixo Preto em Rolo (MULTBOM),,,,,,
4tkaWrXEQHqx.PdWpFJpOg,5d.VcMxHRAmTZu6D4qaUzA,nhjDSPHGQwiog4q6SkwtKg,"17,8",100L - 20un.,"100L - 20un.   R$ 17,80",kSgfbo3eS7iVX4KjN7Bb2Q,5d.VcMxHRAmTZu6D4qaUzA ,5d.VcMxHRAmTZu6D4qaUzA nhjDSPHGQwiog4q6SkwtKg  ,,100L - 20un. ,"15L - 80un.   R$ 17,80_ 30L - 50un.   R$ 17,80_ 50L - 40un.   R$ 17,80_ 100L - 20un.   R$ 17,80","15L - 80un.   R$ 17,80
 30L - 50un.   R$ 17,80
 50L - 40un.   R$ 17,80
 100L - 20un.   R$ 17,80",7896492409888,Saco de Lixo Preto em Rolo (MULTBOM),,,,,,
QKZr7Za2TWGnKCAb4nY5hA,cIzbPJHFSY-F-BiqCM3gaQ,a-mOT7GbuRB-Hakv-23dXqg,"40,5","2,4Kg","2,4Kg   R$ 40,50",PZOwW1.1ROSiob7KmFoQKw,cIzbPJHFSY-F-BiqCM3gaQ ,cIzbPJHFSY-F-BiqCM3gaQ a-mOT7GbuRB-Hakv-23dXqg  ,,"2,4Kg ","2,4Kg   R$ 40,50_ 4Kg   R$ 52,50_ 5,6Kg   R$ 92,90_ 800g   R$ 14,50","2,4Kg   R$ 40,50
 4Kg   R$ 52,50
 5,6Kg   R$ 92,90
 800g   R$ 14,50",,,,,,,,
tS98lCbGSKKGawzgN6E8yA,cIzbPJHFSY-F-BiqCM3gaQ,Kj6ntsnwQd-9R798KTLjaw,"52,5",4Kg,"4Kg   R$ 52,50",PZOwW1.1ROSiob7KmFoQKw,cIzbPJHFSY-F-BiqCM3gaQ ,cIzbPJHFSY-F-BiqCM3gaQ Kj6ntsnwQd-9R798KTLjaw  ,,4Kg ,"2,4Kg   R$ 40,50_ 4Kg   R$ 52,50_ 5,6Kg   R$ 92,90_ 800g   R$ 14,50","2,4Kg   R$ 40,50
 4Kg   R$ 52,50
 5,6Kg   R$ 92,90
 800g   R$ 14,50",,,,,,,,
XyJr6aZpSkK4lRND-Ub5Zg,cIzbPJHFSY-F-BiqCM3gaQ,Pq1Gzqj-SISh0F3X0lz8aA,"92,9","5,6Kg","5,6Kg   R$ 92,90",PZOwW1.1ROSiob7KmFoQKw,cIzbPJHFSY-F-BiqCM3gaQ ,cIzbPJHFSY-F-BiqCM3gaQ Pq1Gzqj-SISh0F3X0lz8aA  ,,"5,6Kg ","2,4Kg   R$ 40,50_ 4Kg   R$ 52,50_ 5,6Kg   R$ 92,90_ 800g   R$ 14,50","2,4Kg   R$ 40,50
 4Kg   R$ 52,50
 5,6Kg   R$ 92,90
 800g   R$ 14,50",,,,,,,,
PUxTHey4RdmmMSYXbKF6Dw,cIzbPJHFSY-F-BiqCM3gaQ,0RRb90CIQpiixJsZUgOlOg,"14,5",800g,"800g   R$ 14,50",PZOwW1.1ROSiob7KmFoQKw,cIzbPJHFSY-F-BiqCM3gaQ ,cIzbPJHFSY-F-BiqCM3gaQ 0RRb90CIQpiixJsZUgOlOg  ,,800g ,"2,4Kg   R$ 40,50_ 4Kg   R$ 52,50_ 5,6Kg   R$ 92,90_ 800g   R$ 14,50","2,4Kg   R$ 40,50
 4Kg   R$ 52,50
 5,6Kg   R$ 92,90
 800g   R$ 14,50",,,,,,,,
ghV.Br4nTL6LyHU1N600TA,F2JOLnubQ.yKnMuSAFXJ4A,,5482,,"   R$ 5.482,00",jeYTQJlURsa6DNeh4ubtng,F2JOLnubQ.yKnMuSAFXJ4A ,F2JOLnubQ.yKnMuSAFXJ4A   ,, ,"   R$ 5.482,00","   R$ 5.482,00",,Lavadora A.P HD 6/15 C/ Cage Plus 220V (KARCHER),,,,,,
moKakOKJTGaWEVXgHVVlZw,hHNairUXSdO0IFNOdjB5yA,,1630,,"   R$ 1.630,00",jeYTQJlURsa6DNeh4ubtng,hHNairUXSdO0IFNOdjB5yA ,hHNairUXSdO0IFNOdjB5yA   ,, ,"   R$ 1.630,00","   R$ 1.630,00",,Limpadora de Estofados Puzzi 4/15 Classic 127V (KARCHER),,,,,,
QeVm5.cYR.y9vWXexyp8iA,l7L5suYBRTqT77Ce.5mG-Q,,732,,"   R$ 732,00",jeYTQJlURsa6DNeh4ubtng,l7L5suYBRTqT77Ce.5mG-Q ,l7L5suYBRTqT77Ce.5mG-Q   ,, ,"   R$ 732,00","   R$ 732,00",,Lavadora A.P K2 Turbo Plus 127V (KARCHER),,,,,,
5rn.QYzASQK7a7jcvLIdpg,udX5HMSJTdKcgDZy2Prg-g,z201o5YaSfqwXx-0qv84hg,"65,4",2M,"2M   R$ 65,40",ViU2USNJRHq0ozZts2ayIg,udX5HMSJTdKcgDZy2Prg-g ,udX5HMSJTdKcgDZy2Prg-g z201o5YaSfqwXx-0qv84hg  ,,2M ,"2M   R$ 65,40_ 6M   R$ 144,30_ 9M   R$ 170,50","2M   R$ 65,40
 6M   R$ 144,30
 9M   R$ 170,50",7898934208547,Cabo Extensor de Alumínio (SANCHES),,,,,,
ZXQDsC2oRVm2VIU9mFsRbw,udX5HMSJTdKcgDZy2Prg-g,IMrEDmDgTo-86OfgL.hPQA,"144,3",6M,"6M   R$ 144,30",ViU2USNJRHq0ozZts2ayIg,udX5HMSJTdKcgDZy2Prg-g ,udX5HMSJTdKcgDZy2Prg-g IMrEDmDgTo-86OfgL.hPQA  ,,6M ,"2M   R$ 65,40_ 6M   R$ 144,30_ 9M   R$ 170,50","2M   R$ 65,40
 6M   R$ 144,30
 9M   R$ 170,50",7898934208578,Cabo Extensor de Alumínio (SANCHES),,,,,,
MhF2bs5DQDyokKB1CPABvg,udX5HMSJTdKcgDZy2Prg-g,AZwJYdceQD6jPuY2qgp8Hg,"170,5",9M,"9M   R$ 170,50",ViU2USNJRHq0ozZts2ayIg,udX5HMSJTdKcgDZy2Prg-g ,udX5HMSJTdKcgDZy2Prg-g AZwJYdceQD6jPuY2qgp8Hg  ,,9M ,"2M   R$ 65,40_ 6M   R$ 144,30_ 9M   R$ 170,50","2M   R$ 65,40
 6M   R$ 144,30
 9M   R$ 170,50",7898649073072,Cabo Extensor de Alumínio (SANCHES),,,,,,
S2U2rCcLSS-0vxRd5W9RtQ,jNSm1iVLTQG4eVyTpm4N8A,cYk4bf4sSkKaKdBiYNfzyw,"2,2",TAM M,"TAM M   R$ 2,20",4fbKznm1SBK0oo9kp.oM7Q,jNSm1iVLTQG4eVyTpm4N8A ,jNSm1iVLTQG4eVyTpm4N8A cYk4bf4sSkKaKdBiYNfzyw  ,,TAM M ,"TAM M   R$ 2,20_ TAM G   R$ 3,30","TAM M   R$ 2,20
 TAM G   R$ 3,30",7898620900847,Flanela Laranja,,,,,,
0yNO2KiES52Nkiz9y9Btqg,jNSm1iVLTQG4eVyTpm4N8A,IovdADN0QRG0Qb3V2XAifQ,"3,3",TAM G,"TAM G   R$ 3,30",4fbKznm1SBK0oo9kp.oM7Q,jNSm1iVLTQG4eVyTpm4N8A ,jNSm1iVLTQG4eVyTpm4N8A IovdADN0QRG0Qb3V2XAifQ  ,,TAM G ,"TAM M   R$ 2,20_ TAM G   R$ 3,30","TAM M   R$ 2,20
 TAM G   R$ 3,30",7898620900861,Flanela Laranja,,,,,,
XvJYzbgEQbiNq3lFe9IzkA,gnnCsGWiTf2eKRLjw5UKNw,cYk4bf4sSkKaKdBiYNfzyw,"2,2",TAM M,"TAM M   R$ 2,20",4fbKznm1SBK0oo9kp.oM7Q,gnnCsGWiTf2eKRLjw5UKNw ,gnnCsGWiTf2eKRLjw5UKNw cYk4bf4sSkKaKdBiYNfzyw  ,,TAM M ,"TAM M   R$ 2,20_ TAM G   R$ 3,30","TAM M   R$ 2,20
 TAM G   R$ 3,30",7898620900854,Flanela Branca ,,,,,,
LpUrJaK-TtKPkruYZ5pMAg,gnnCsGWiTf2eKRLjw5UKNw,IovdADN0QRG0Qb3V2XAifQ,"3,3",TAM G,"TAM G   R$ 3,30",4fbKznm1SBK0oo9kp.oM7Q,gnnCsGWiTf2eKRLjw5UKNw ,gnnCsGWiTf2eKRLjw5UKNw IovdADN0QRG0Qb3V2XAifQ  ,,TAM G ,"TAM M   R$ 2,20_ TAM G   R$ 3,30","TAM M   R$ 2,20
 TAM G   R$ 3,30",7898620900878,Flanela Branca ,,,,,,
AlqzUBYJRsKnV2-z1x0tEw,TRLD4-xiRRenhNf6q33Q4w,N4IzGzsJSCW3xFoA6-pt3w,"38,7",14L,"14L   R$ 38,70",4fbKznm1SBK0oo9kp.oM7Q,TRLD4-xiRRenhNf6q33Q4w ,TRLD4-xiRRenhNf6q33Q4w N4IzGzsJSCW3xFoA6-pt3w  ,,14L ,"14L   R$ 38,70_ 9L   R$ 23,30_ 28L   R$ 75,90_ 45L   R$ 91,00","14L   R$ 38,70
 9L   R$ 23,30
 28L   R$ 75,90
 45L   R$ 91,00",7896042034867,Lixeira Ecoblack Basculante (PLASÚTIL),,,,,,
HlKXMWurT2-58-OcZ.CEng,TRLD4-xiRRenhNf6q33Q4w,cwoL84kYQ3OHTq0RNL8rZw,"23,3",9L,"9L   R$ 23,30",4fbKznm1SBK0oo9kp.oM7Q,TRLD4-xiRRenhNf6q33Q4w ,TRLD4-xiRRenhNf6q33Q4w cwoL84kYQ3OHTq0RNL8rZw  ,,9L ,"14L   R$ 38,70_ 9L   R$ 23,30_ 28L   R$ 75,90_ 45L   R$ 91,00","14L   R$ 38,70
 9L   R$ 23,30
 28L   R$ 75,90
 45L   R$ 91,00",7896042034850,Lixeira Ecoblack Basculante (PLASÚTIL),,,,,,
G1cNAUo6RvO0PjnKHmFVyQ,TRLD4-xiRRenhNf6q33Q4w,No56hK8FSACU5l3UaReebg,"75,9",28L,"28L   R$ 75,90",4fbKznm1SBK0oo9kp.oM7Q,TRLD4-xiRRenhNf6q33Q4w ,TRLD4-xiRRenhNf6q33Q4w No56hK8FSACU5l3UaReebg  ,,28L ,"14L   R$ 38,70_ 9L   R$ 23,30_ 28L   R$ 75,90_ 45L   R$ 91,00","14L   R$ 38,70
 9L   R$ 23,30
 28L   R$ 75,90
 45L   R$ 91,00",7896042034874,Lixeira Ecoblack Basculante (PLASÚTIL),,,,,,
xyJvuuBpQ8msHV3bq3IWBQ,B4TlaOciQPqwAoP3jBM0XQ,aTe.8KOERu2L1I87VBhlzg,"5,5",60cm,"60cm   R$ 5,50",4fbKznm1SBK0oo9kp.oM7Q,B4TlaOciQPqwAoP3jBM0XQ ,B4TlaOciQPqwAoP3jBM0XQ aTe.8KOERu2L1I87VBhlzg  ,,60cm ,"60cm   R$ 5,50_ 90cm   R$ 12,00","60cm   R$ 5,50
 90cm   R$ 12,00",7898564140514,Pá de Lixo Plástica Cabo de Madeira (SILVA),,,,,,
7QlRRC7KTEyUPDz0G482zQ,B4TlaOciQPqwAoP3jBM0XQ,zTTIQi9jRICIHiCFcLmY3w,12,90cm,"90cm   R$ 12,00",4fbKznm1SBK0oo9kp.oM7Q,B4TlaOciQPqwAoP3jBM0XQ ,B4TlaOciQPqwAoP3jBM0XQ zTTIQi9jRICIHiCFcLmY3w  ,,90cm ,"60cm   R$ 5,50_ 90cm   R$ 12,00","60cm   R$ 5,50
 90cm   R$ 12,00",11034,Pá de Lixo Plástica Cabo de Madeira (SILVA),,,,,,
C4Ob.qWIQvGzETJGtLErOw,TRLD4-xiRRenhNf6q33Q4w,tSkJON8.Q22RdADNek.3aw,91,45L,"45L   R$ 91,00",4fbKznm1SBK0oo9kp.oM7Q,TRLD4-xiRRenhNf6q33Q4w ,TRLD4-xiRRenhNf6q33Q4w tSkJON8.Q22RdADNek.3aw  ,,45L ,"14L   R$ 38,70_ 9L   R$ 23,30_ 28L   R$ 75,90_ 45L   R$ 91,00","14L   R$ 38,70
 9L   R$ 23,30
 28L   R$ 75,90
 45L   R$ 91,00",7896042034744,Lixeira Ecoblack Basculante (PLASÚTIL),,,,,,
fmi35S6TQmC-ayFt48H5Dw,FpLtzl.cR0CQ7AmH8PiNAA,wOcyDTRuRMaY9Maxl1J38w,"15,7",500ml,"500ml Erva Doce  R$ 15,70",PZOwW1.1ROSiob7KmFoQKw,FpLtzl.cR0CQ7AmH8PiNAA UQ1Mk82FROSdy6nTacbMZA,FpLtzl.cR0CQ7AmH8PiNAA wOcyDTRuRMaY9Maxl1J38w UQ1Mk82FROSdy6nTacbMZA ,,500ml ,"500ml Erva Doce  R$ 15,70_ 800ml Erva Doce  R$ 18,90_ 500ml Pitanga  R$ 15,00_ 800ml Pitanga  R$ 18,90","500ml Erva Doce  R$ 15,70
 800ml Erva Doce  R$ 18,90
 500ml Pitanga  R$ 15,00
 800ml Pitanga  R$ 18,90",7898373172454,Sabonete Líquido Espuma Refil (EXACCTA),UQ1Mk82FROSdy6nTacbMZA,Erva Doce,,,,
UL7nnh8DTXKZ12Zstn9ddg,FpLtzl.cR0CQ7AmH8PiNAA,qJPZ2oYJSUOhQl3i9XT1-g,"18,9",800ml,"800ml Erva Doce  R$ 18,90",PZOwW1.1ROSiob7KmFoQKw,FpLtzl.cR0CQ7AmH8PiNAA UQ1Mk82FROSdy6nTacbMZA,FpLtzl.cR0CQ7AmH8PiNAA qJPZ2oYJSUOhQl3i9XT1-g UQ1Mk82FROSdy6nTacbMZA ,,800ml ,"500ml Erva Doce  R$ 15,70_ 800ml Erva Doce  R$ 18,90_ 500ml Pitanga  R$ 15,00_ 800ml Pitanga  R$ 18,90","500ml Erva Doce  R$ 15,70
 800ml Erva Doce  R$ 18,90
 500ml Pitanga  R$ 15,00
 800ml Pitanga  R$ 18,90",7899853205761,Sabonete Líquido Espuma Refil (EXACCTA),UQ1Mk82FROSdy6nTacbMZA,Erva Doce,,,,
59LBzk.jQ4iVoDy7scpzZg,FpLtzl.cR0CQ7AmH8PiNAA,wOcyDTRuRMaY9Maxl1J38w,15,500ml,"500ml Pitanga  R$ 15,00",PZOwW1.1ROSiob7KmFoQKw,FpLtzl.cR0CQ7AmH8PiNAA hLRJokBPSOCxNb.wJyOglA,FpLtzl.cR0CQ7AmH8PiNAA wOcyDTRuRMaY9Maxl1J38w hLRJokBPSOCxNb.wJyOglA ,,500ml ,"500ml Erva Doce  R$ 15,70_ 800ml Erva Doce  R$ 18,90_ 500ml Pitanga  R$ 15,00_ 800ml Pitanga  R$ 18,90","500ml Erva Doce  R$ 15,70
 800ml Erva Doce  R$ 18,90
 500ml Pitanga  R$ 15,00
 800ml Pitanga  R$ 18,90",7898373172461,Sabonete Líquido Espuma Refil (EXACCTA),hLRJokBPSOCxNb.wJyOglA,Pitanga,,,,
FAm6WQ62RE694r9QAj6gtQ,FpLtzl.cR0CQ7AmH8PiNAA,qJPZ2oYJSUOhQl3i9XT1-g,"18,9",800ml,"800ml Pitanga  R$ 18,90",PZOwW1.1ROSiob7KmFoQKw,FpLtzl.cR0CQ7AmH8PiNAA hLRJokBPSOCxNb.wJyOglA,FpLtzl.cR0CQ7AmH8PiNAA qJPZ2oYJSUOhQl3i9XT1-g hLRJokBPSOCxNb.wJyOglA ,,800ml ,"500ml Erva Doce  R$ 15,70_ 800ml Erva Doce  R$ 18,90_ 500ml Pitanga  R$ 15,00_ 800ml Pitanga  R$ 18,90","500ml Erva Doce  R$ 15,70
 800ml Erva Doce  R$ 18,90
 500ml Pitanga  R$ 15,00
 800ml Pitanga  R$ 18,90",7899853202630,Sabonete Líquido Espuma Refil (EXACCTA),hLRJokBPSOCxNb.wJyOglA,Pitanga,,,,
pL4BGPq8RTmKRHewF-cpNA,TrFGOvcxS-K2WbLnoCL4GQ,Wrx-GAsYQQe-OWT9NcZ6ew,"29,6",5L,"5L Erva Doce  R$ 29,60",PZOwW1.1ROSiob7KmFoQKw,TrFGOvcxS-K2WbLnoCL4GQ Vacc1eUKQtKBbyrkD6u.Sw,TrFGOvcxS-K2WbLnoCL4GQ Wrx-GAsYQQe-OWT9NcZ6ew Vacc1eUKQtKBbyrkD6u.Sw ,,5L ,"5L Erva Doce  R$ 29,60_ 5L Pitanga  R$ 28,70_ 5L Manga Rosa e Tangerina  R$ 29,70_ 5L Lírio Azul  R$ 27,90","5L Erva Doce  R$ 29,60
 5L Pitanga  R$ 28,70
 5L Manga Rosa e Tangerina  R$ 29,70
 5L Lírio Azul  R$ 27,90",7898373179320,Sabonete Liquido Plus (TRILHA),Vacc1eUKQtKBbyrkD6u.Sw,Erva Doce,,,,
izekcUCtTZqfUAzeYNfTfQ,TrFGOvcxS-K2WbLnoCL4GQ,Wrx-GAsYQQe-OWT9NcZ6ew,"28,7",5L,"5L Pitanga  R$ 28,70",PZOwW1.1ROSiob7KmFoQKw,TrFGOvcxS-K2WbLnoCL4GQ hLRJokBPSOCxNb.wJyOglA,TrFGOvcxS-K2WbLnoCL4GQ Wrx-GAsYQQe-OWT9NcZ6ew hLRJokBPSOCxNb.wJyOglA ,,5L ,"5L Erva Doce  R$ 29,60_ 5L Pitanga  R$ 28,70_ 5L Manga Rosa e Tangerina  R$ 29,70_ 5L Lírio Azul  R$ 27,90","5L Erva Doce  R$ 29,60
 5L Pitanga  R$ 28,70
 5L Manga Rosa e Tangerina  R$ 29,70
 5L Lírio Azul  R$ 27,90",11902,Sabonete Liquido Plus (TRILHA),hLRJokBPSOCxNb.wJyOglA,Pitanga,,,,
Qs7.gSvDQzK62TYPFJiJxA,TrFGOvcxS-K2WbLnoCL4GQ,Wrx-GAsYQQe-OWT9NcZ6ew,"29,7",5L,"5L Manga Rosa e Tangerina  R$ 29,70",PZOwW1.1ROSiob7KmFoQKw,TrFGOvcxS-K2WbLnoCL4GQ hl52hpbQTViU2Ag3Ntrmtw,TrFGOvcxS-K2WbLnoCL4GQ Wrx-GAsYQQe-OWT9NcZ6ew hl52hpbQTViU2Ag3Ntrmtw ,,5L ,"5L Erva Doce  R$ 29,60_ 5L Pitanga  R$ 28,70_ 5L Manga Rosa e Tangerina  R$ 29,70_ 5L Lírio Azul  R$ 27,90","5L Erva Doce  R$ 29,60
 5L Pitanga  R$ 28,70
 5L Manga Rosa e Tangerina  R$ 29,70
 5L Lírio Azul  R$ 27,90",7899853207819,Sabonete Liquido Plus (TRILHA),hl52hpbQTViU2Ag3Ntrmtw,Manga Rosa e Tangerina,,,,
n6877u0qQVyyFQUde-6MjA,utD-bZFMRoO0kq.QILxbXg,F-lKyiWsTGydD2h.nDJZRQ,11,3un.,"3un.   R$ 11,00",4fbKznm1SBK0oo9kp.oM7Q,utD-bZFMRoO0kq.QILxbXg ,utD-bZFMRoO0kq.QILxbXg F-lKyiWsTGydD2h.nDJZRQ  ,,3un. ,"3un.   R$ 11,00","3un.   R$ 11,00",,Esguicho de Plástico 1/2 Sem Engate Amarelo/Preto (CANOFLEX),,,,,,
1-BujI2SSICeBqcFQ7HE-Q,65SBxIi0RKuHHsftoP1REg,OEy7oM.KQpSa89Pe5fXK8A,"318,8",3 DEGRAUS,"3 DEGRAUS   R$ 318,80",4fbKznm1SBK0oo9kp.oM7Q,65SBxIi0RKuHHsftoP1REg ,65SBxIi0RKuHHsftoP1REg OEy7oM.KQpSa89Pe5fXK8A  ,,3 DEGRAUS ,"3 DEGRAUS   R$ 318,80_ 4 DEGRAUS   R$ 407,00_ 5 DEGRAUS   R$ 498,50_ 6 DEGRAUS   R$ 590,00_ 7 DEGRAUS   R$ 681,70_ 8 DEGRAUS   R$ 769,90_ 10 DEGRAUS   R$ 930,00_ 12 DEGRAUS   R$ 1.108,00","3 DEGRAUS   R$ 318,80
 4 DEGRAUS   R$ 407,00
 5 DEGRAUS   R$ 498,50
 6 DEGRAUS   R$ 590,00
 7 DEGRAUS   R$ 681,70
 8 DEGRAUS   R$ 769,90
 10 DEGRAUS   R$ 930,00
 12 DEGRAUS   R$ 1.108,00",,,,,,,,
4M.CHEbaQXWwrxCWtP8vNw,65SBxIi0RKuHHsftoP1REg,DUALhUO.Rj6mhQYJdCT11w,407,4 DEGRAUS,"4 DEGRAUS   R$ 407,00",4fbKznm1SBK0oo9kp.oM7Q,65SBxIi0RKuHHsftoP1REg ,65SBxIi0RKuHHsftoP1REg DUALhUO.Rj6mhQYJdCT11w  ,,4 DEGRAUS ,"3 DEGRAUS   R$ 318,80_ 4 DEGRAUS   R$ 407,00_ 5 DEGRAUS   R$ 498,50_ 6 DEGRAUS   R$ 590,00_ 7 DEGRAUS   R$ 681,70_ 8 DEGRAUS   R$ 769,90_ 10 DEGRAUS   R$ 930,00_ 12 DEGRAUS   R$ 1.108,00","3 DEGRAUS   R$ 318,80
 4 DEGRAUS   R$ 407,00
 5 DEGRAUS   R$ 498,50
 6 DEGRAUS   R$ 590,00
 7 DEGRAUS   R$ 681,70
 8 DEGRAUS   R$ 769,90
 10 DEGRAUS   R$ 930,00
 12 DEGRAUS   R$ 1.108,00",,,,,,,,
9tX8gkEDTBiXzp8w7t4b5w,65SBxIi0RKuHHsftoP1REg,xtRlXbBLTta3XuV9UmUw7w,"498,5",5 DEGRAUS,"5 DEGRAUS   R$ 498,50",4fbKznm1SBK0oo9kp.oM7Q,65SBxIi0RKuHHsftoP1REg ,65SBxIi0RKuHHsftoP1REg xtRlXbBLTta3XuV9UmUw7w  ,,5 DEGRAUS ,"3 DEGRAUS   R$ 318,80_ 4 DEGRAUS   R$ 407,00_ 5 DEGRAUS   R$ 498,50_ 6 DEGRAUS   R$ 590,00_ 7 DEGRAUS   R$ 681,70_ 8 DEGRAUS   R$ 769,90_ 10 DEGRAUS   R$ 930,00_ 12 DEGRAUS   R$ 1.108,00","3 DEGRAUS   R$ 318,80
 4 DEGRAUS   R$ 407,00
 5 DEGRAUS   R$ 498,50
 6 DEGRAUS   R$ 590,00
 7 DEGRAUS   R$ 681,70
 8 DEGRAUS   R$ 769,90
 10 DEGRAUS   R$ 930,00
 12 DEGRAUS   R$ 1.108,00",,,,,,,,
TnDxCRJFTiKxRkVmBjPLYQ,65SBxIi0RKuHHsftoP1REg,2TmjBYXtTF2IOsBWxdq-LA,590,6 DEGRAUS,"6 DEGRAUS   R$ 590,00",4fbKznm1SBK0oo9kp.oM7Q,65SBxIi0RKuHHsftoP1REg ,65SBxIi0RKuHHsftoP1REg 2TmjBYXtTF2IOsBWxdq-LA  ,,6 DEGRAUS ,"3 DEGRAUS   R$ 318,80_ 4 DEGRAUS   R$ 407,00_ 5 DEGRAUS   R$ 498,50_ 6 DEGRAUS   R$ 590,00_ 7 DEGRAUS   R$ 681,70_ 8 DEGRAUS   R$ 769,90_ 10 DEGRAUS   R$ 930,00_ 12 DEGRAUS   R$ 1.108,00","3 DEGRAUS   R$ 318,80
 4 DEGRAUS   R$ 407,00
 5 DEGRAUS   R$ 498,50
 6 DEGRAUS   R$ 590,00
 7 DEGRAUS   R$ 681,70
 8 DEGRAUS   R$ 769,90
 10 DEGRAUS   R$ 930,00
 12 DEGRAUS   R$ 1.108,00",,,,,,,,
